,xd,article_id,response,qid
855,Aug-28,1561,0,2657375
856,Jan-30,4458,0,2657375
857,Sep-26,5326,0,2657375
858,May-30,8952,0,2657375
859,Apr-25,5357,0,2657375
860,Jul-24,6379,0,2657375
861,Mar-27,2923,0,2657375
862,Jun-26,5430,0,2657375
863,Apr-25,4362,0,2657375
864,May-30,5742,0,2657375
865,Jan-30,5788,0,2657375
866,Apr-25,1226,0,2657375
867,Oct-30,8952,0,2657375
868,Jan-30,5473,0,2657375
869,Jun-26,6200,0,2657375
870,Jul-24,5742,0,2657375
871,Oct-30,2272,0,2657375
872,Aug-28,9492,1,2657375
873,Feb-27,5843,1,2657375
874,May-30,3246,1,2657375
875,Sep-26,4807,0,2657375
876,May-30,5239,0,2657375
877,Jul-24,8218,0,2657375
878,Jun-26,4234,0,2657375
879,Feb-27,6184,0,2657375
880,Feb-27,5259,0,2657375
881,May-30,8410,0,2657375
882,Mar-27,4434,0,2657375
883,Jul-24,4234,0,2657375
884,May-30,4909,0,2657375
885,Jul-24,4909,1,2657375
886,Oct-30,9893,0,2657375
887,Apr-25,8410,1,2657375
888,Sep-26,1561,0,2657375
889,Sep-26,8952,0,2657375
890,Aug-28,6379,0,2657375
891,Apr-25,8952,0,2657375
892,May-30,6200,0,2657375
893,Feb-27,9237,0,2657375
894,Jun-26,8952,0,2657375
895,Feb-27,2247,0,2657375
896,Feb-27,8407,1,2657375
897,Oct-30,9922,0,2657375
898,Mar-27,8962,1,2657375
899,Mar-27,3755,0,2657375
900,Oct-30,8987,0,2657375
901,Apr-25,1226,0,2884473
902,Aug-28,4380,0,2884473
903,Jul-24,8218,0,2884473
904,Jun-26,5430,0,2884473
905,Jan-30,4458,0,2884473
906,Apr-25,2229,0,2884473
907,Sep-26,8952,0,2884473
908,Apr-25,5172,0,2884473
909,Apr-25,5357,0,2884473
910,Sep-26,4308,0,2884473
911,Jun-26,4150,0,2884473
912,Jul-24,4909,0,2884473
913,Mar-27,4434,0,2884473
914,Feb-27,7697,0,2884473
915,Jan-30,7197,1,2884473
916,Feb-27,5259,1,2884473
917,Jun-26,8218,1,2884473
918,Feb-27,2247,0,2884473
919,May-30,4909,0,2884473
920,Jun-26,8952,0,2884473
921,Oct-30,4234,0,2884473
922,Jul-24,4234,0,2884473
923,Aug-28,5925,0,2884473
924,Jan-30,9469,0,2884473
925,Oct-30,2272,0,2884473
926,May-30,1320,0,2884473
927,Apr-25,4362,0,2884473
928,Jan-30,5473,0,2884473
929,Apr-25,8952,0,2884473
930,Mar-27,2631,0,2884473
931,May-30,5742,0,2884473
932,Oct-30,2050,0,2884473
933,Jul-24,8952,0,2884473
934,Jun-26,6200,0,2884473
935,Mar-27,5919,0,2884473
936,Jan-30,2105,0,2884473
937,Aug-28,1561,0,2884473
938,Oct-30,8987,0,2884473
939,Oct-30,8952,0,2884473
940,May-30,9893,0,2884473
941,Jan-30,9953,0,2884473
942,Mar-27,2923,1,2884473
943,Jun-26,4245,0,2884473
944,Jul-24,4380,0,2884473
945,Oct-30,9922,0,2884473
946,Apr-25,8485,0,2884473
947,Jan-30,5788,0,2884473
948,Jun-26,4909,0,2884473
949,Sep-26,5326,0,2884473
950,Jan-30,1226,0,2884473
951,Oct-30,9893,0,2884473
952,May-30,5239,0,2884473
953,May-30,8410,0,2884473
954,Feb-27,8407,0,2884473
955,Mar-27,8952,0,2884473
956,Mar-27,8962,0,2884473
957,Jan-30,9897,0,2884473
958,Feb-27,6184,1,2884473
959,Feb-27,2923,1,2998426
960,Feb-27,5843,0,2998426
961,Mar-27,8952,0,2998426
962,Apr-25,8410,0,2998426
963,Mar-27,4434,0,2998426
964,Aug-28,8952,0,2998426
965,Jul-24,8952,0,2998426
966,Mar-27,2923,1,2998426
967,Aug-28,5925,0,2998426
968,Jul-24,4909,0,2998426
969,Aug-28,9893,0,2998426
970,Oct-30,4234,0,2998426
971,Feb-27,5951,0,2998426
972,Apr-25,4362,0,2998426
973,Mar-27,3755,1,2998426
974,Aug-28,8921,0,2998426
975,Jun-26,5430,0,2998426
976,Feb-27,9237,0,2998426
977,Jun-26,4909,0,2998426
978,Feb-27,2247,0,2998426
979,Mar-27,8962,0,2998426
980,Sep-26,4234,0,2998426
981,May-30,1320,0,2998426
982,Jan-30,4458,0,2998426
983,Oct-30,2272,0,2998426
984,Apr-25,4234,1,2998426
985,Oct-30,9922,0,2998426
986,Jun-26,8952,0,2998426
987,Aug-28,4380,0,2998426
988,Mar-27,3755,0,2998426
989,Jan-30,9897,0,2998426
990,Jun-26,8218,0,2998426
991,Jul-24,6379,0,2998426
992,Jan-30,9469,1,2998426
993,Sep-26,9893,0,2998426
994,May-30,4909,0,2998426
995,May-30,6200,0,2998426
996,May-30,5742,0,2998426
997,Apr-25,5172,0,2998426
998,Aug-28,4234,0,2998426
999,Jun-26,5742,0,2998426
1000,Jul-24,4380,0,2998426
1001,Mar-27,2852,1,2998426
1002,Oct-30,9893,0,2998426
1003,Oct-30,8952,0,2998426
1004,Mar-27,2631,0,2998426
1005,Jul-24,4234,0,2998426
1006,Jun-26,4326,0,2998426
1007,Feb-27,8407,0,2998426
1008,Sep-26,8952,0,2998426
1009,Feb-27,6184,1,2998426
1010,May-30,9893,0,2998426
1011,Aug-28,6379,0,2998426
1012,Jun-26,4245,0,2998426
1013,Apr-25,1226,0,2998426
1014,Jan-30,7197,1,2998426
1015,Sep-26,5326,0,2998426
1016,May-30,5239,0,2998426
1017,Sep-26,2601,0,2998426
1018,Jun-26,4909,0,3064052
1019,Mar-27,3755,0,3064052
1020,Mar-27,2631,0,3064052
1021,Aug-28,8952,0,3064052
1022,Jul-24,4909,0,3064052
1023,Apr-25,4362,0,3064052
1024,Feb-27,2247,0,3064052
1025,Jun-26,6200,0,3064052
1026,Apr-25,4234,0,3064052
1027,May-30,5239,0,3064052
1028,May-30,8952,0,3064052
1029,Jul-24,4234,0,3064052
1030,May-30,4909,1,3064052
1031,Jun-26,8218,0,3064052
1032,Oct-30,2050,0,3064052
1033,Jan-30,9897,1,3064052
1034,Jan-30,1226,0,3064052
1035,Oct-30,3792,0,3064052
1036,Jun-26,8952,0,3064052
1037,Jun-26,4234,0,3064052
1038,Sep-26,8987,0,3064052
1039,Oct-30,8987,0,3064052
1040,Apr-25,1226,0,3064052
1041,Mar-27,8962,1,3064052
1042,May-30,9893,0,3064052
1043,Sep-26,2601,0,3064052
1044,Mar-27,8952,0,3064052
1045,Aug-28,9893,0,3064052
1046,Oct-30,2601,0,3064052
1047,Jul-24,6200,0,3064052
1048,May-30,5742,1,3064052
1049,Sep-26,4807,0,3064052
1050,Sep-26,4126,0,3064052
1051,Aug-28,6379,0,3064052
1052,Jan-30,7197,0,3064052
1053,Jun-26,4245,0,3064052
1054,Jul-24,8218,1,3064052
1055,Aug-28,5925,0,3064052
1056,Aug-28,9492,0,3064052
1057,Apr-25,8410,1,3064052
1058,Jan-30,5788,0,3064052
1059,May-30,4234,0,3064052
1060,Mar-27,4434,0,3064052
1061,Sep-26,1561,0,3064052
1062,Apr-25,2229,0,3064052
1063,Aug-28,4380,0,3064052
1064,Apr-25,5172,1,3064052
1065,Sep-26,9893,0,3064052
1066,Mar-27,5919,0,3064052
1067,Sep-26,8952,0,3064052
1068,Sep-26,4308,0,3064052
1069,Jun-26,4150,0,3064052
1070,Jul-24,8952,0,3064052
1071,Feb-27,2923,0,3064052
1072,Mar-27,8809,0,3064052
1073,Aug-28,1561,0,3064052
1074,Jul-24,4380,1,3064052
1075,Apr-25,8952,0,3064052
1076,Jul-24,9800,0,3064052
1077,Jan-30,4275,0,3202598
1078,Feb-27,7697,0,3202598
1079,Oct-30,9922,0,3202598
1080,Mar-27,3755,0,3202598
1081,Sep-26,2601,0,3202598
1082,Jun-26,5430,0,3202598
1083,Jan-30,9953,0,3202598
1084,Aug-28,8987,0,3202598
1085,Jul-24,4909,0,3202598
1086,Sep-26,5326,0,3202598
1087,Sep-26,8952,0,3202598
1088,Aug-28,1561,0,3202598
1089,Aug-28,4234,0,3202598
1090,May-30,1320,0,3202598
1091,May-30,3246,1,3202598
1092,Sep-26,4308,0,3202598
1093,Jun-26,8218,0,3202598
1094,Apr-25,2229,0,3202598
1095,Jun-26,4909,0,3202598
1096,Jun-26,4326,0,3202598
1097,May-30,6200,0,3202598
1098,Aug-28,8952,0,3202598
1099,Apr-25,8410,1,3202598
1100,Sep-26,9893,0,3202598
1101,Feb-27,5259,0,3202598
1102,Mar-27,3755,0,3202598
1103,Jul-24,6379,0,3202598
1104,Jun-26,5742,0,3202598
1105,Jul-24,9800,0,3202598
1106,Jul-24,8218,0,3202598
1107,Oct-30,4234,0,3202598
1108,May-30,4234,0,3202598
1109,Apr-25,5172,0,3202598
1110,Aug-28,9492,0,3202598
1111,Mar-27,2923,0,3202598
1112,Sep-26,4807,1,3202598
1113,Mar-27,4434,0,3202598
1114,Apr-25,1073,0,3202598
1115,Jan-30,4458,0,3202598
1116,Jan-30,5788,1,3202598
1117,Jan-30,7197,0,3202598
1118,Aug-28,4380,1,3202598
1119,Aug-28,8921,0,3202598
1120,Jul-24,8921,0,3202598
1121,Jul-24,4234,0,3202598
1122,Mar-27,5919,0,3202598
1123,Jan-30,9897,0,3202598
1124,Sep-26,4126,0,3202598
1125,Jun-26,4234,0,3202598
1126,Oct-30,2272,1,3202598
1127,May-30,9893,0,3202598
1128,Jul-24,4380,0,3202598
1129,Apr-25,4362,0,3202598
1130,Jun-26,6200,0,3202598
1131,Sep-26,8987,0,3202598
1132,Feb-27,2923,0,3202598
1133,May-30,8410,1,3202598
1134,Mar-27,2852,0,3202598
1135,Jan-30,5473,0,3202598
1136,Jun-26,8952,0,3202598
1137,Oct-30,2601,1,3587410
1138,Jan-30,5788,0,3587410
1139,Oct-30,7453,0,3587410
1140,Jan-30,9897,1,3587410
1141,Mar-27,4434,0,3587410
1142,Jun-26,8218,0,3587410
1143,Jan-30,4458,0,3587410
1144,Jul-24,6379,0,3587410
1145,Apr-25,4362,0,3587410
1146,Apr-25,8410,1,3587410
1147,Feb-27,5259,0,3587410
1148,May-30,5239,0,3587410
1149,Sep-26,4308,0,3587410
1150,Jan-30,5473,0,3587410
1151,Jun-26,4909,0,3587410
1152,Sep-26,4807,0,3587410
1153,Jul-24,8218,1,3587410
1154,Feb-27,7697,0,3587410
1155,Aug-28,8987,0,3587410
1156,Sep-26,8952,1,3587410
1157,Jun-26,5742,0,3587410
1158,Sep-26,4126,0,3587410
1159,Jun-26,4326,1,3587410
1160,Apr-25,5172,0,3587410
1161,May-30,9893,0,3587410
1162,Apr-25,8485,0,3587410
1163,Oct-30,9893,0,3587410
1164,Oct-30,2272,0,3587410
1165,Jun-26,8952,0,3587410
1166,Feb-27,2923,0,3587410
1167,Feb-27,6184,0,3587410
1168,Apr-25,8952,0,3587410
1169,Feb-27,8407,1,3587410
1170,Jan-30,7197,0,3587410
1171,Jun-26,4150,0,3587410
1172,Aug-28,9492,0,3587410
1173,Mar-27,5919,0,3587410
1174,Apr-25,1226,0,3587410
1175,Jul-24,8921,0,3587410
1176,Mar-27,8952,0,3587410
1177,Feb-27,5843,0,3587410
1178,Apr-25,2229,1,3587410
1179,May-30,8410,0,3587410
1180,Aug-28,4234,0,3587410
1181,Aug-28,1561,0,3587410
1182,Oct-30,3792,0,3587410
1183,Jul-24,8952,0,3587410
1184,Feb-27,2247,0,3587410
1185,Mar-27,8809,0,3587410
1186,Jan-30,1226,0,3587410
1187,Jan-30,4275,0,3587410
1188,Oct-30,2050,0,3587410
1189,Apr-25,5357,0,3587410
1190,Oct-30,4234,0,3587410
1191,Mar-27,2923,0,3587410
1192,Oct-30,8987,0,3587410
1193,May-30,4909,1,3587410
1194,May-30,1320,0,3598262
1195,Feb-27,5951,0,3598262
1196,Jul-24,8218,0,3598262
1197,Mar-27,8952,0,3598262
1198,Sep-26,4308,0,3598262
1199,Jan-30,2105,0,3598262
1200,May-30,5742,0,3598262
1201,May-30,4234,0,3598262
1202,Jun-26,4234,0,3598262
1203,Jun-26,5742,0,3598262
1204,Jan-30,7197,1,3598262
1205,Jul-24,5742,0,3598262
1206,Oct-30,9893,0,3598262
1207,Oct-30,4234,0,3598262
1208,Sep-26,5326,0,3598262
1209,Jun-26,4150,0,3598262
1210,Feb-27,2923,1,3598262
1211,Jan-30,5788,0,3598262
1212,Sep-26,4126,1,3598262
1213,Jun-26,4326,0,3598262
1214,Jul-24,4909,0,3598262
1215,Jul-24,6379,0,3598262
1216,May-30,8952,0,3598262
1217,Oct-30,3792,0,3598262
1218,Jan-30,9469,1,3598262
1219,Aug-28,9492,0,3598262
1220,Mar-27,3755,0,3598262
1221,Sep-26,4234,0,3598262
1222,Jan-30,9897,0,3598262
1223,Jan-30,9953,0,3598262
1224,Apr-25,1226,0,3598262
1225,Apr-25,4234,0,3598262
1226,Aug-28,9893,1,3598262
1227,Feb-27,5259,1,3598262
1228,May-30,8410,0,3598262
1229,Sep-26,8987,0,3598262
1230,May-30,4909,0,3598262
1231,Jan-30,4275,0,3598262
1232,Oct-30,2272,0,3598262
1233,Aug-28,5925,0,3598262
1234,Mar-27,8962,0,3598262
1235,Apr-25,2229,0,3598262
1236,Jul-24,6200,0,3598262
1237,Aug-28,8987,0,3598262
1238,Jun-26,8952,0,3598262
1239,Feb-27,2247,0,3598262
1240,Sep-26,9893,0,3598262
1241,Feb-27,5843,0,3598262
1242,Mar-27,5919,0,3598262
1243,Oct-30,2050,0,3598262
1244,Jun-26,5430,0,3598262
1245,Jun-26,8218,0,3598262
1246,May-30,6200,0,3598262
1247,Feb-27,7387,1,3598262
1248,Feb-27,8407,0,3598262
1249,Mar-27,2923,1,3598262
1250,Mar-27,8809,0,3598262
1251,Jan-30,1226,0,3769421
1252,Sep-26,8987,0,3769421
1253,Feb-27,5843,1,3769421
1254,Apr-25,8952,0,3769421
1255,Jul-24,4380,0,3769421
1256,Sep-26,4807,0,3769421
1257,Feb-27,7697,0,3769421
1258,May-30,8952,0,3769421
1259,Jul-24,8921,1,3769421
1260,Aug-28,8921,0,3769421
1261,Jan-30,4275,0,3769421
1262,Sep-26,8952,0,3769421
1263,Jul-24,4234,0,3769421
1264,Jun-26,8218,1,3769421
1265,May-30,9893,0,3769421
1266,Mar-27,2631,0,3769421
1267,Aug-28,8952,0,3769421
1268,Jan-30,5473,0,3769421
1269,Apr-25,5172,0,3769421
1270,Sep-26,4234,0,3769421
1271,Sep-26,5326,0,3769421
1272,Jan-30,9897,0,3769421
1273,May-30,6200,0,3769421
1274,Jan-30,2105,0,3769421
1275,Apr-25,4234,0,3769421
1276,Mar-27,3755,0,3769421
1277,Feb-27,6184,0,3769421
1278,Mar-27,2923,1,3769421
1279,Feb-27,5951,0,3769421
1280,Jun-26,4234,0,3769421
1281,Mar-27,4434,0,3769421
1282,Feb-27,7387,0,3769421
1283,Jan-30,7197,0,3769421
1284,Jun-26,4326,1,3769421
1285,Mar-27,5919,0,3769421
1286,Jun-26,4245,0,3769421
1287,Oct-30,3792,0,3769421
1288,Mar-27,8809,0,3769421
1289,Mar-27,3755,0,3769421
1290,Oct-30,2601,0,3769421
1291,Jul-24,5742,0,3769421
1292,Jun-26,5742,0,3769421
1293,Mar-27,2852,0,3769421
1294,Oct-30,2050,0,3769421
1295,Jul-24,4909,1,3769421
1296,Feb-27,2247,0,3769421
1297,Apr-25,4362,0,3769421
1298,Aug-28,6379,0,3769421
1299,Jul-24,6200,0,3769421
1300,Jun-26,4909,1,3769421
1301,Jan-30,4458,0,3769421
1302,May-30,8410,0,3769421
1303,Apr-25,5357,0,3769421
1304,Apr-25,4362,0,3810062
1305,Jun-26,8218,0,3810062
1306,May-30,6200,0,3810062
1307,Oct-30,2272,0,3810062
1308,Apr-25,5357,0,3810062
1309,Jun-26,4245,0,3810062
1310,Mar-27,8962,1,3810062
1311,May-30,8410,0,3810062
1312,Apr-25,8410,1,3810062
1313,Oct-30,8987,0,3810062
1314,Apr-25,5172,1,3810062
1315,Jan-30,5788,0,3810062
1316,Aug-28,8952,0,3810062
1317,Sep-26,5326,0,3810062
1318,Mar-27,8952,0,3810062
1319,Mar-27,2923,0,3810062
1320,Feb-27,7697,0,3810062
1321,Aug-28,9492,0,3810062
1322,Apr-25,2229,0,3810062
1323,Jan-30,9953,0,3810062
1324,Aug-28,4234,1,3810062
1325,Oct-30,9922,0,3810062
1326,Jan-30,4458,0,3810062
1327,Feb-27,9237,0,3810062
1328,Sep-26,2601,0,3810062
1329,May-30,5239,0,3810062
1330,Apr-25,4234,0,3810062
1331,Feb-27,2923,0,3810062
1332,Oct-30,2601,0,3810062
1333,Jan-30,1226,0,3810062
1334,Aug-28,5925,0,3810062
1335,Jun-26,4326,1,3810062
1336,Feb-27,2247,0,3810062
1337,Aug-28,9893,0,3810062
1338,Feb-27,8407,0,3810062
1339,Jul-24,4380,0,3810062
1340,Jul-24,6200,0,3810062
1341,May-30,1320,0,3810062
1342,Jun-26,5742,0,3810062
1343,Jan-30,7197,0,3810062
1344,Oct-30,3792,0,3810062
1345,Sep-26,4308,0,3810062
1346,Oct-30,2050,1,3810062
1347,Jan-30,5473,0,3810062
1348,Jan-30,9897,0,3810062
1349,Sep-26,8952,0,3810062
1350,May-30,8952,1,3810062
1351,Mar-27,2852,0,3810062
1352,Sep-26,8987,1,3833710
1353,Feb-27,2923,0,3833710
1354,Mar-27,2631,0,3833710
1355,Feb-27,7697,0,3833710
1356,Aug-28,4380,0,3833710
1357,Apr-25,5357,0,3833710
1358,Mar-27,8809,0,3833710
1359,Mar-27,2852,0,3833710
1360,Jun-26,4150,0,3833710
1361,Apr-25,2229,0,3833710
1362,Aug-28,1561,0,3833710
1363,May-30,5239,0,3833710
1364,Jan-30,4458,1,3833710
1365,Apr-25,1226,0,3833710
1366,Apr-25,4362,0,3833710
1367,Sep-26,4234,0,3833710
1368,Oct-30,2601,0,3833710
1369,Jan-30,9897,1,3833710
1370,Mar-27,5919,0,3833710
1371,May-30,6200,0,3833710
1372,Jun-26,8952,0,3833710
1373,May-30,3246,1,3833710
1374,Apr-25,8952,0,3833710
1375,Oct-30,4234,0,3833710
1376,Apr-25,4234,0,3833710
1377,Mar-27,8962,1,3833710
1378,May-30,4909,0,3833710
1379,Jan-30,5788,1,3833710
1380,Oct-30,8987,0,3833710
1381,Aug-28,6379,0,3833710
1382,Feb-27,9237,0,3833710
1383,Jun-26,4234,1,3833710
1384,Apr-25,8485,0,3833710
1385,Mar-27,2923,0,3833710
1386,Aug-28,8952,1,3833710
1387,Mar-27,8952,0,3833710
1388,Sep-26,5326,1,3833710
1389,May-30,8410,0,3833710
1390,Sep-26,8952,0,3833710
1391,Aug-28,8987,0,3833710
1392,Oct-30,7453,0,3833710
1393,Jul-24,5742,0,3833710
1394,Jun-26,6200,0,3833710
1395,Aug-28,5925,0,3833710
1396,Oct-30,9893,0,3833710
1397,Aug-28,9893,0,3833710
1398,Mar-27,4434,0,3833710
1399,Jun-26,4909,0,3833710
1400,Jul-24,4380,1,3833710
1401,Feb-27,5951,0,3833710
1402,Feb-27,5259,0,3833710
1403,Jan-30,7197,0,3833710
1404,Sep-26,2601,0,3833710
1405,Jan-30,2105,0,3833710
1406,Jul-24,4234,0,3833710
1407,Feb-27,7387,0,3833710
1408,May-30,8952,0,3833710
1409,Jul-24,8952,0,3833710
1410,Jul-24,6379,0,3833710
1411,Jul-24,6379,0,3841728
1412,Apr-25,8485,0,3841728
1413,May-30,8410,0,3841728
1414,Jul-24,4234,0,3841728
1415,Sep-26,4807,0,3841728
1416,Jun-26,8952,1,3841728
1417,Aug-28,9492,0,3841728
1418,Jul-24,4380,0,3841728
1419,Jan-30,5473,0,3841728
1420,Feb-27,6184,1,3841728
1421,Jun-26,5742,1,3841728
1422,Jan-30,4458,0,3841728
1423,Jan-30,9897,0,3841728
1424,Mar-27,5919,0,3841728
1425,Sep-26,9893,0,3841728
1426,Feb-27,7697,0,3841728
1427,Jul-24,9800,0,3841728
1428,Oct-30,7453,0,3841728
1429,Aug-28,4234,0,3841728
1430,Jan-30,5788,0,3841728
1431,Apr-25,5357,0,3841728
1432,Sep-26,8987,0,3841728
1433,Aug-28,8952,0,3841728
1434,Oct-30,8952,0,3841728
1435,Aug-28,4380,0,3841728
1436,Jun-26,4234,0,3841728
1437,Oct-30,4234,0,3841728
1438,Sep-26,2601,0,3841728
1439,Feb-27,2923,0,3841728
1440,Jul-24,8921,0,3841728
1441,Feb-27,2247,0,3841728
1442,Apr-25,4362,0,3841728
1443,May-30,1320,0,3841728
1444,Jan-30,2105,0,3841728
1445,Apr-25,8952,0,3841728
1446,Mar-27,3755,1,3841728
1447,Jun-26,8218,0,3841728
1448,Oct-30,2272,0,3841728
1449,Apr-25,5172,0,3841728
1450,Jun-26,4245,0,3841728
1451,Feb-27,7387,1,3841728
1452,Oct-30,9922,0,3841728
1453,May-30,3246,0,3841728
1454,Sep-26,8952,0,3841728
1455,May-30,5742,0,3841728
1456,Oct-30,9893,0,3841728
1457,Sep-26,5326,0,3841728
1458,Jul-24,8952,0,3841728
1459,Jul-24,8218,0,3841728
1460,Jan-30,4275,0,3841728
1461,Feb-27,5259,1,3841728
1462,May-30,8952,0,3841728
1463,Mar-27,2631,0,3841728
1464,May-30,6200,1,3841728
1465,Mar-27,4434,0,3841728
1466,Mar-27,8952,0,3841728
1467,Feb-27,5843,0,3841728
1468,Sep-26,4234,0,3841728
1469,May-30,4909,0,3857212
1470,Mar-27,2631,0,3857212
1471,Oct-30,2272,0,3857212
1472,Jan-30,1226,0,3857212
1473,Jul-24,4909,0,3857212
1474,Jun-26,4909,0,3857212
1475,Mar-27,8962,0,3857212
1476,Jan-30,2105,0,3857212
1477,Jun-26,4150,0,3857212
1478,Mar-27,8809,0,3857212
1479,Feb-27,2923,0,3857212
1480,Apr-25,2229,0,3857212
1481,Jun-26,5742,0,3857212
1482,Oct-30,2050,0,3857212
1483,May-30,4234,0,3857212
1484,May-30,1320,0,3857212
1485,Mar-27,2852,0,3857212
1486,Apr-25,4362,0,3857212
1487,Sep-26,1561,0,3857212
1488,Jul-24,4380,0,3857212
1489,Jul-24,6200,0,3857212
1490,Jan-30,4275,0,3857212
1491,Sep-26,2601,0,3857212
1492,Sep-26,8952,0,3857212
1493,Jul-24,8921,0,3857212
1494,Feb-27,9237,0,3857212
1495,Apr-25,1073,1,3857212
1496,Aug-28,6379,0,3857212
1497,Jan-30,9469,0,3857212
1498,Mar-27,2923,0,3857212
1499,Oct-30,4234,0,3857212
1500,Feb-27,7697,0,3857212
1501,Oct-30,9922,1,3857212
1502,Apr-25,4234,0,3857212
1503,Jun-26,5430,0,3857212
1504,Jun-26,8218,0,3857212
1505,Mar-27,3755,0,3857212
1506,Sep-26,4234,0,3857212
1507,Apr-25,1226,0,3857212
1508,Jul-24,6379,0,3857212
1509,Aug-28,5925,0,3857212
1510,Mar-27,8952,0,3857212
1511,Feb-27,5951,0,3857212
1512,Apr-25,5172,1,3857212
1513,Apr-25,8952,0,3857212
1514,Apr-25,8410,1,3857212
1515,Jul-24,8218,0,3857212
1516,Jan-30,9897,1,3857212
1517,Jun-26,4326,1,3857212
1518,Aug-28,8952,0,3857212
1519,Feb-27,5843,0,3857212
1520,Sep-26,4126,0,3857212
1521,Sep-26,4807,1,3857212
1522,Aug-28,8921,0,3857212
1523,Jul-24,8952,0,3857212
1524,Aug-28,8987,0,3957311
1525,Apr-25,5357,0,3957311
1526,Jun-26,8218,1,3957311
1527,Jul-24,8952,0,3957311
1528,Jan-30,9953,0,3957311
1529,Mar-27,8952,0,3957311
1530,Jan-30,5788,0,3957311
1531,Sep-26,4126,0,3957311
1532,Apr-25,8485,0,3957311
1533,Mar-27,2923,0,3957311
1534,Jul-24,6200,0,3957311
1535,Jul-24,8218,0,3957311
1536,Aug-28,9893,0,3957311
1537,May-30,1320,0,3957311
1538,Jul-24,8921,0,3957311
1539,Sep-26,5326,0,3957311
1540,Feb-27,6184,0,3957311
1541,Apr-25,5172,0,3957311
1542,Feb-27,5951,0,3957311
1543,Aug-28,9492,0,3957311
1544,Aug-28,4380,0,3957311
1545,Mar-27,4434,0,3957311
1546,May-30,9893,0,3957311
1547,Apr-25,8410,1,3957311
1548,Feb-27,7387,0,3957311
1549,Oct-30,8952,0,3957311
1550,Feb-27,9237,0,3957311
1551,Apr-25,2229,1,3957311
1552,Oct-30,9922,0,3957311
1553,Jul-24,4234,0,3957311
1554,Oct-30,2050,0,3957311
1555,Jul-24,9800,0,3957311
1556,May-30,4909,0,3957311
1557,Feb-27,5259,1,3957311
1558,Oct-30,7453,0,3957311
1559,Jul-24,4909,0,3957311
1560,Apr-25,1073,0,3957311
1561,Apr-25,8952,0,3957311
1562,Feb-27,2923,0,3957311
1563,Sep-26,2601,0,3957311
1564,Jan-30,9897,0,3957311
1565,Jan-30,7197,1,3957311
1566,Feb-27,5843,0,3957311
1567,Oct-30,9893,0,3957311
1568,Jan-30,9469,1,3957311
1569,Aug-28,4234,0,3957311
1570,Feb-27,8407,0,3957311
1571,Aug-28,1561,0,3957311
1572,Jun-26,6200,0,3957311
1573,Jan-30,4458,0,3957311
1574,Oct-30,2272,0,3957311
1575,May-30,4234,0,3957311
1576,Sep-26,4308,0,3957311
1577,Jan-30,1226,0,3957311
1578,Sep-26,8952,0,3957311
1579,Apr-25,4362,1,3957311
1580,Aug-28,8952,0,3957311
1581,May-30,4234,1,4191679
1582,Jan-30,1226,0,4191679
1583,Jan-30,4458,0,4191679
1584,Apr-25,1226,0,4191679
1585,Mar-27,3755,0,4191679
1586,Oct-30,9893,0,4191679
1587,Jul-24,8952,0,4191679
1588,Sep-26,8987,1,4191679
1589,Aug-28,1561,0,4191679
1590,Jun-26,6200,0,4191679
1591,Jul-24,5742,0,4191679
1592,Oct-30,9922,0,4191679
1593,Jun-26,8218,0,4191679
1594,Sep-26,4126,0,4191679
1595,Mar-27,8952,0,4191679
1596,May-30,1320,0,4191679
1597,May-30,5742,0,4191679
1598,Sep-26,4807,1,4191679
1599,Oct-30,7453,0,4191679
1600,Feb-27,8407,0,4191679
1601,Jun-26,4234,0,4191679
1602,Apr-25,5357,0,4191679
1603,Sep-26,2601,1,4191679
1604,Mar-27,2852,1,4191679
1605,May-30,6200,0,4191679
1606,Jan-30,4275,0,4191679
1607,Apr-25,2229,0,4191679
1608,Jun-26,5430,0,4191679
1609,May-30,8410,0,4191679
1610,Jul-24,6200,0,4191679
1611,Jul-24,4909,0,4191679
1612,Jan-30,9953,0,4191679
1613,Jun-26,5742,0,4191679
1614,Feb-27,5843,0,4191679
1615,Jul-24,4380,0,4191679
1616,Oct-30,8987,0,4191679
1617,Mar-27,5919,0,4191679
1618,Feb-27,9237,0,4191679
1619,Jun-26,4150,0,4191679
1620,Aug-28,9893,0,4191679
1621,Jan-30,7197,1,4191679
1622,Jul-24,9800,0,4191679
1623,Mar-27,2631,0,4191679
1624,Feb-27,5259,0,4191679
1625,Jan-30,5473,0,4191679
1626,Aug-28,6379,0,4191679
1627,Mar-27,8962,0,4191679
1628,Aug-28,5925,0,4191679
1629,Mar-27,4434,0,4191679
1630,May-30,3246,0,4191679
1631,Jul-24,8218,0,4191679
1632,Sep-26,5326,0,4191679
1633,Sep-26,8952,0,4191679
1634,May-30,4909,0,4191679
1635,Feb-27,7697,0,4191679
1636,Feb-27,5951,0,4191679
1637,Apr-25,5172,0,4191679
1638,Jun-26,4909,0,4191679
1639,Apr-25,1073,1,4191679
1640,Feb-27,6184,1,4191679
1641,Feb-27,2923,0,4191679
1642,Jun-26,8952,0,4191679
1643,Jun-26,4245,0,4191679
1644,Jun-26,4326,0,4191679
1645,Aug-28,8952,0,4191679
1646,Apr-25,8410,1,4191679
1647,Aug-28,6379,0,4324483
